avg_rating,quest_name,type,length,description_num,description_text,game
1.1875,Sanctuary,investigate,medium,1,"Welcome! I'm glad you're here.\nI've been waiting for you. You must have heard about my promotion. It was so close... but not quite.\nNow that I am the leader of the Dark Brotherhood, I want to make sure everyone knows it. Now that we're all on the same page, let's get started.\nYou must go to the Dark Brotherhood Sanctuary. There you will meet with me, and receive your official acceptance into our organization.\n""Silence, my brother."" - the phrase used to introduce oneself to another character. It is a simple greeting, and a sign of respect.\nIf you do not listen to me, then I will take care of it myself. If you do not listen to me, then I will take care of it myself.\nWe are a family. Do not disappoint us. Remember, we are a family. Do not disappoint us.\nBe careful out there. The Dark Brotherhood has enemies everywhere. Be very careful. We have enemies everywhere. Be very careful.\nIt is time to start your new life as a member of the Dark Brotherhood. See Astrid at the Dark Brotherhood Sanctuary. He will explain everything to you.",skyrim
2.3,Sanctuary,investigate,medium,2,"Welcome! I'm glad you're here.\nI've been waiting for you. I have something for you. It's not much, but it will help you get started on your new life as a member of the Dark Brotherhood.\n""Silence, my brother."" These are the words that will open the gate to the Dark Brotherhood. They are the key to our place in the world. You must learn them if you want to join us.\nYou'll need to find the entrance to the Dark Brotherhood. There's a black door there with a big sign saying 'Dark Brotherhood'. If you ask nicely enough, they might let you in.",skyrim
1.153846154,Sanctuary,investigate,medium,3,"Welcome! I'm glad you're here. It means we've finally found each other.\nI have something for you that will help you start your new life with us. It's called the Astrid.\nIt's a special passphrase that allows you into the Dark Brotherhood. You'll need it to get inside the Sanctuary. Here's how it works.\nYou must ask one question out loud every time you enter the Sanctuary. If you don't, you won't get past the gate. But if you do, then you'll know what lies beyond.\n""Silence, my brother.""\nIf you can answer these questions correctly, then you'll be admitted into the Sanctuary. Good luck!",skyrim
2.722222222,Sanctuary,investigate,medium,4,"Welcome! I'm glad you're here. It means that we've finally made it out of the Reach.\nI'd like to formally welcome you into our organization. You'll need to prove yourself worthy before I give you my official blessing. That will come later. For now, let me introduce myself. My name is Astrid. I am the Guildmaster for the Dark Brotherhood.\n""Silence, my brother."" is the passphrase to the Dark Brotherhood Sanctuary. It's located in the southwest reaches of the realm. ""Silence, my brother."" is the password to the doors leading inside.\nNow get moving!",skyrim
2.714285714,Sanctuary,investigate,medium,5,"Welcome! I'm glad you're here. You've made it this far? Good. Now we'll get down to business.\nI'm Astrid, and I'm your Guildmaster. We have many things to discuss today. But first...\n""Silence, my brother."" This is the most important piece of information that will help you on your journey into the Dark Brotherhood.\nYou need to find the entrance to the Dark Brotherhood Sanctuary. It's hidden in the southwest reaches of the realm. There's no telling where it might lead you.\nIf you don't find the Sanctuary, then you won't be accepted into the Dark Brotherhood. If you do, then you'll know what it takes to become one of us.\nGood luck!",skyrim
2.142857143,Sanctuary,investigate,medium,6,"Welcome! I'm glad you're here. It means we have someone who will listen to our problems. Now, let me tell you about my organization.\nI am Astrid, the leader of the Dark Brotherhood. We are the most feared assassins in all of Sanctuary. And now that you've joined us, it only makes sense for you to become part of the family.\nWe do not accept any new members until they prove themselves worthy. If you don't want to join, then stay away. But if you truly wish to join, then you must prove yourself.\n""Silence, my brother."" This is the passphrase to the Sanctuary. It is the key to entry into the Sanctuary. You'll need them to get inside.\nNow go, and make your way to the Sanctuary.",skyrim
2.130434783,Sanctuary,investigate,medium,7,"Welcome! I'm glad you're here. It means that we've finally met somewhere in time.\nI am Astrid, and I am your Guildmaster in the Dark Brotherhood. You have been accepted into our organization. We will train you well, and then you will serve us for many years.\nWe are a very small organization, but we must expand. Our enemies are legion. They are everywhere. We must learn how to fight them on our own terms. And so, I ask you to join us.\nYou will serve with honor and skill. You will become one of us.\n""Silence, my brother."" - the passphrase to the Sanctuary.\nGood luck.",skyrim
2.55,Sanctuary,investigate,medium,8,"Welcome! I'm glad you're here.\nI've been waiting for you. You have what it takes to join my organization.\nYou must go to the Dark Brotherhood Sanctuary. It's where I'll put you to good use. There you will learn everything there is to know about killing people.\nIf you want to become a full member of the Dark Brotherhood, then you must prove yourself worthy of being accepted into our ranks. You must first kill someone who has wronged us. That's why we need you to start with one of our own.\n""Silence, my brother.""",skyrim
2.4,Sanctuary,investigate,medium,9,"Welcome! I'm glad you're here. You've earned it.\nI have something for you that will make your life easier. It's not much, but it'll help you get started on your new life.\n""Silence, my brother."" It is the pass phrase to the Sanctuary. If you ever need to know what's going on with the Dark Brotherhood, ask them.\nNow go. Find the entrance to the Sanctuary and answer these questions.",skyrim
1.65,Sanctuary,investigate,medium,10,"Welcome! I'm glad you're here.\nI've been waiting for you. I have something for you. It's not much, but it'll help you get started on your new life.\nIt's called the Dark Brotherhood Sanctuary. You'll need to go into the Dark Brotherhood Sanctuary. There's an old door there that needs answering. When you open the door, you'll hear two things. One, the voice of Astrid. Two, the words ""Silence, my brother.""\nWhen you ask those questions, they will lead you to the entrance to the Sanctuary. Once inside, you'll meet up with Astrid. He'll explain everything about joining the Dark Brotherhood.",skyrim
